City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Souillac,MU,2021-12-01 02:39:52,-20.5167,57.5167,77.38,78,40,4.61
295,Faya,SA,2021-12-01 02:39:52,18.3851,42.4509,46.51,39,0,5.14
296,Kurilsk,RU,2021-12-01 02:39:53,45.2333,147.8833,48.92,85,100,36.44
297,Calama,CL,2021-12-01 02:39:53,-22.4667,-68.9333,55.89,16,2,5.75
298,Along,IN,2021-12-01 02:39:54,28.1667,94.7667,67.41,41,29,0.74
299,Nsanje,MW,2021-12-01 02:39:54,-16.92,35.262,67.05,87,0,3.98
300,Mudgee,AU,2021-12-01 02:39:54,-32.5943,149.5871,75.61,60,40,5.75
301,Manjacaze,MZ,2021-12-01 02:39:55,-24.7117,33.8828,68.41,91,0,4.14
302,Itoman,JP,2021-12-01 02:39:55,26.1247,127.6694,66.58,55,75,25.32
303,Zalalovo,HU,2021-12-01 02:39:55,46.848,16.5875,38.17,73,73,7.36
304,Kenora,CA,2021-12-01 02:39:56,49.8167,-94.4337,26.58,73,75,6.91
305,Labuhan,ID,2021-12-01 02:39:56,-6.8844,112.2051,85.19,69,82,9.1
306,Srednekolymsk,RU,2021-12-01 02:39:56,67.45,153.6833,-20.45,99,99,8.52
307,Tilichiki,RU,2021-12-01 02:39:57,60.4667,166.1,2.17,93,26,5.3
308,Radcliff,US,2021-12-01 02:39:57,37.8404,-85.9491,45.43,76,1,0.0
309,Nakama,JP,2021-12-01 02:39:57,33.8167,130.7,51.69,73,95,1.01
310,Koboko,UG,2021-12-01 02:39:58,3.4136,30.9599,63.7,80,95,4.47
311,Marsh Harbour,BS,2021-12-01 02:39:58,26.5412,-77.0636,72.75,58,7,7.96
312,Muswellbrook,AU,2021-12-01 02:39:58,-32.2667,150.9,70.57,78,99,9.8
313,Lasa,IT,2021-12-01 02:39:59,46.6166,10.7002,39.94,87,49,4.59
314,Comodoro Rivadavia,AR,2021-12-01 02:36:50,-45.8667,-67.5,71.46,17,0,9.22
315,Erenhot,CN,2021-12-01 02:39:59,43.6475,111.9767,22.82,59,6,10.74
316,Westport,US,2021-12-01 02:39:59,41.1415,-73.3579,42.76,74,90,1.01
317,Nefteyugansk,RU,2021-12-01 02:37:27,61.0998,72.6035,10.65,95,100,22.95
318,Abeche,TD,2021-12-01 02:40:00,13.8292,20.8324,75.79,23,7,16.89
319,Kloulklubed,PW,2021-12-01 02:40:00,7.0419,134.2556,85.21,77,79,18.84
320,Sampit,ID,2021-12-01 02:40:01,-2.5333,112.95,84.97,71,100,3.24
321,Manaure,CO,2021-12-01 02:41:01,11.7751,-72.4445,79.99,78,53,12.55
322,Goure,NE,2021-12-01 02:41:02,13.9835,10.2704,75.02,18,2,10.25
323,Marfino,RU,2021-12-01 02:41:02,55.7028,37.3822,27.95,90,90,17.9
324,Daru,PG,2021-12-01 02:41:02,-9.0763,143.2092,86.31,68,100,4.12
325,Karratha,AU,2021-12-01 02:38:09,-20.7377,116.8463,100.67,21,0,11.3
326,Taichung,TW,2021-12-01 02:37:36,24.1469,120.6839,73.49,44,20,5.99
327,Ekibastuz,KZ,2021-12-01 02:41:03,51.6667,75.3667,12.36,84,5,8.88
328,Sal Rei,CV,2021-12-01 02:41:03,16.1833,-22.9167,72.16,63,100,20.02
329,Vila Franca Do Campo,PT,2021-12-01 02:41:04,37.7167,-25.4333,63.19,85,83,8.61
330,Binodegahan,PH,2021-12-01 02:41:04,13.0614,123.4579,85.05,68,100,8.21
331,Elko,US,2021-12-01 02:41:04,41.0002,-115.5012,39.63,59,5,5.01
332,Shimoda,JP,2021-12-01 02:41:05,34.6667,138.95,64.76,61,77,34.45
333,Bilma,NE,2021-12-01 02:41:05,18.6853,12.9164,66.54,33,65,10.6
334,Griffith,US,2021-12-01 02:41:05,41.5284,-87.4237,41.9,72,1,0.0
335,Mae Hong Son,TH,2021-12-01 02:41:06,19.3003,97.9685,66.34,88,20,1.14
336,Myitkyina,MM,2021-12-01 02:41:06,25.3833,97.4,71.4,46,84,2.35
337,Nouadhibou,MR,2021-12-01 02:41:06,20.931,-17.0347,66.18,42,4,18.41
338,Tomatlan,MX,2021-12-01 02:41:07,19.9333,-105.25,72.12,91,91,2.21
339,Nantucket,US,2021-12-01 02:41:07,41.2835,-70.0995,40.03,87,90,4.61
340,Saldanha,ZA,2021-12-01 02:41:07,-33.0117,17.9442,51.85,85,62,5.03
341,Natchitoches,US,2021-12-01 02:41:08,31.7668,-93.1335,54.28,93,1,0.0
342,Palauig,PH,2021-12-01 02:41:08,15.435,119.9045,85.53,66,100,2.17
343,Marawi,PH,2021-12-01 02:41:08,7.9986,124.2928,72.64,67,93,5.35
344,Lalsot,IN,2021-12-01 02:41:09,26.5667,76.3333,59.67,38,100,3.98
345,Yangjiang,CN,2021-12-01 02:41:09,21.85,111.9667,65.77,31,9,14.72
346,Phek,IN,2021-12-01 02:41:09,25.6667,94.5,55.94,64,29,1.81
347,Villa Rica,US,2021-12-01 02:41:10,33.7321,-84.9191,52.68,78,0,4.54
348,Suez,EG,2021-12-01 02:41:10,29.9737,32.5263,61.9,80,97,7.54
349,Zorritos,PE,2021-12-01 02:41:10,-3.6805,-80.6782,73.69,77,93,6.44
350,Gwadar,PK,2021-12-01 02:41:11,25.1216,62.3254,73.42,47,2,3.98
351,Natal,BR,2021-12-01 02:41:11,-5.795,-35.2094,81.25,83,20,6.91
352,Salair,RU,2021-12-01 02:41:11,54.2312,85.7972,14.02,86,63,7.94
353,Half Moon Bay,US,2021-12-01 02:41:12,37.4636,-122.4286,65.95,72,1,8.05
354,Dembi Dolo,ET,2021-12-01 02:41:12,8.5333,34.8,60.01,60,89,3.85
355,Port-Cartier,CA,2021-12-01 02:41:12,50.0334,-66.8654,23.76,62,5,10.65
356,Orebro,SE,2021-12-01 02:41:13,59.2741,15.2066,22.93,98,44,5.75
357,Amapa,BR,2021-12-01 02:41:13,1.0,-52.0,72.68,99,99,2.98
358,Nemuro,JP,2021-12-01 02:41:13,43.3236,145.575,54.03,86,100,43.89
359,Mpanda,TZ,2021-12-01 02:41:14,-6.3655,31.0409,66.04,86,93,2.75
360,Campos Altos,BR,2021-12-01 02:41:14,-19.6961,-46.1714,65.3,95,93,3.96
361,Yinchuan,CN,2021-12-01 02:38:07,38.4681,106.2731,30.92,26,0,3.24
362,Olive Branch,US,2021-12-01 02:41:14,34.9618,-89.8295,55.45,74,1,0.0
363,Sembe,CG,2021-12-01 02:41:15,1.6481,14.5806,70.02,95,80,1.43
364,Ayan,RU,2021-12-01 02:41:15,56.45,138.1667,6.12,67,27,8.7
365,Arinos,BR,2021-12-01 02:41:15,-15.9169,-46.1056,76.28,69,100,3.06
366,Poyarkovo,RU,2021-12-01 02:41:16,49.6,128.6833,2.64,89,6,12.17
367,Tazovskiy,RU,2021-12-01 02:41:16,67.4667,78.7,-18.27,100,98,6.6
368,Kangaatsiaq,GL,2021-12-01 02:41:17,68.3065,-53.4641,29.46,82,98,16.78
369,Antalaha,MG,2021-12-01 02:42:17,-14.9003,50.2788,74.07,76,35,5.55
370,Soyo,AO,2021-12-01 02:42:17,-6.1349,12.3689,77.49,90,100,6.13
371,Awbari,LY,2021-12-01 02:42:18,26.5921,12.7805,51.31,23,64,7.09
372,Miracema Do Tocantins,BR,2021-12-01 02:42:18,-9.5618,-48.3967,73.65,92,85,1.23
373,Manokwari,ID,2021-12-01 02:42:18,-0.8667,134.0833,83.79,75,100,6.24
374,Isangel,VU,2021-12-01 02:42:19,-19.55,169.2667,87.91,70,75,6.91
375,Marsala,IT,2021-12-01 02:42:19,37.7966,12.4352,53.55,76,20,13.8
376,Hurghada,EG,2021-12-01 02:42:20,27.2574,33.8129,68.04,68,0,13.8
377,Santo Tomas,PH,2021-12-01 02:42:20,14.1079,121.1414,86.58,73,72,6.15
378,Ust-Tsilma,RU,2021-12-01 02:42:20,65.441,52.1498,16.02,93,100,11.74
379,Sinnamary,GF,2021-12-01 02:42:21,5.3833,-52.95,77.54,91,97,8.5
380,Carinhanha,BR,2021-12-01 02:42:21,-14.3047,-43.765,74.01,78,100,3.04
381,Kirakira,SB,2021-12-01 02:42:21,-10.4544,161.9205,80.74,82,97,6.35
382,Mendeleyevo,RU,2021-12-01 02:42:22,56.0333,37.2167,27.63,93,75,20.13
383,La Ronge,CA,2021-12-01 02:42:22,55.1001,-105.2842,25.05,80,75,4.61
384,Muros,ES,2021-12-01 02:42:22,42.7762,-9.0603,55.99,95,100,5.35
385,Ananas,HT,2021-12-01 02:42:23,19.2466,-71.9557,66.96,95,83,3.74
386,Biak,ID,2021-12-01 02:42:23,-0.9131,122.8766,83.1,63,98,0.96
387,Farafangana,MG,2021-12-01 02:42:23,-22.8167,47.8333,75.63,89,4,6.8
388,Haines Junction,CA,2021-12-01 02:42:24,60.7522,-137.5108,-5.85,84,100,0.0
389,Nobeoka,JP,2021-12-01 02:42:24,32.5833,131.6667,48.76,50,28,9.73
390,State College,US,2021-12-01 02:41:35,40.7934,-77.86,45.79,75,75,1.01
391,Whitehorse,CA,2021-12-01 02:39:05,60.7161,-135.0538,6.31,88,90,3.0
392,Vera Cruz,BR,2021-12-01 02:42:25,-12.6333,-41.0333,70.12,89,97,2.06
393,Vestmanna,FO,2021-12-01 02:42:25,62.1564,-7.1664,31.12,74,90,3.44
394,Bridlington,GB,2021-12-01 02:42:25,54.0831,-0.1919,50.18,83,96,29.24
395,Rio Grande,BR,2021-12-01 02:42:26,-32.035,-52.0986,65.95,89,26,9.78
396,Goundam,ML,2021-12-01 02:42:26,16.4145,-3.6708,74.12,15,91,10.25
397,Porto Walter,BR,2021-12-01 02:42:26,-8.2686,-72.7439,72.5,87,99,2.89
398,High Level,CA,2021-12-01 02:42:27,58.5169,-117.136,3.31,92,90,3.44
399,Gizo,SB,2021-12-01 02:42:27,-8.103,156.8419,83.79,72,95,9.93
400,Puerto Ayacucho,VE,2021-12-01 02:42:27,5.6639,-67.6236,79.43,79,84,0.65
401,Kulhudhuffushi,MV,2021-12-01 02:42:28,6.6221,73.07,81.73,77,75,10.27
402,Jacqueville,CI,2021-12-01 02:42:28,5.2052,-4.4146,76.91,76,91,4.97
403,Bouar,CF,2021-12-01 02:42:29,5.934,15.596,65.68,59,80,2.01
404,Qaqortoq,GL,2021-12-01 02:42:29,60.7167,-46.0333,43.3,97,100,22.77
405,Bijawar,IN,2021-12-01 02:42:29,24.6333,79.5,64.6,37,100,2.39
406,Meulaboh,ID,2021-12-01 02:42:30,4.1363,96.1285,79.9,80,71,3.27
407,Sao Joao Da Barra,BR,2021-12-01 02:42:30,-21.6403,-41.0511,73.42,91,100,6.49
408,Sao Miguel Do Araguaia,BR,2021-12-01 02:42:30,-13.275,-50.1628,73.81,90,91,4.45
409,Chumikan,RU,2021-12-01 02:42:31,54.7183,135.315,-0.63,88,64,7.38
410,Bucerias,MX,2021-12-01 02:40:38,20.75,-105.3333,77.99,83,1,0.0
411,Iranshahr,IR,2021-12-01 02:42:31,27.2025,60.6848,57.54,47,0,6.91
412,Longyearbyen,SJ,2021-12-01 02:42:32,78.2186,15.6401,4.84,66,0,19.57
413,Pahrump,US,2021-12-01 02:38:48,36.2083,-115.9839,66.25,22,0,1.01
414,Ganzhou,CN,2021-12-01 02:42:32,28.8184,115.4327,52.34,36,1,6.87
415,Navrongo,GH,2021-12-01 02:42:32,10.8956,-1.0921,75.33,15,7,7.02
416,Aykhal,RU,2021-12-01 02:43:33,66.0,111.5,-14.55,99,100,4.03
417,Ancud,CL,2021-12-01 02:43:33,-41.8697,-73.8203,53.13,87,100,6.76
418,Vila Do Maio,CV,2021-12-01 02:43:34,15.1333,-23.2167,72.39,67,100,18.05
419,Kasempa,ZM,2021-12-01 02:43:34,-13.4584,25.8338,64.04,46,88,5.77
420,Kirando,TZ,2021-12-01 02:43:34,-7.4167,30.6,71.29,87,44,8.55
421,Damghan,IR,2021-12-01 02:43:35,36.1683,54.348,43.34,61,34,3.15
422,Nouakchott,MR,2021-12-01 02:43:35,18.0858,-15.9785,69.73,35,99,12.75
423,Verkhoyansk,RU,2021-12-01 02:43:35,67.5447,133.385,-26.82,100,98,0.11
424,Dunedin,NZ,2021-12-01 02:43:36,-45.8742,170.5036,53.55,91,100,14.58
425,Lyngseidet,NO,2021-12-01 02:43:36,69.5763,20.2189,13.46,77,1,10.6
426,Kailua,US,2021-12-01 02:43:36,21.4022,-157.7394,84.18,74,57,11.63
427,Atasu,KZ,2021-12-01 02:41:42,48.6814,71.6433,10.58,87,4,3.11
428,Port Macquarie,AU,2021-12-01 02:43:37,-31.4333,152.9167,69.76,100,90,9.22
429,Koshurnikovo,RU,2021-12-01 02:43:37,54.1667,93.3,3.9,94,94,2.77
430,Flinders,AU,2021-12-01 02:43:14,-34.5833,150.8552,79.81,77,61,9.13
431,Chunoyar,RU,2021-12-01 02:43:38,57.4467,97.3217,22.1,86,100,13.78
432,Jasper,US,2021-12-01 02:43:38,37.2001,-94.3502,54.82,69,1,1.01
433,Catumbela,AO,2021-12-01 02:43:38,-12.4314,13.5472,75.52,86,100,1.21
434,Sola,VU,2021-12-01 02:43:39,-13.8833,167.55,82.4,70,69,6.13
435,Kazanka,UA,2021-12-01 02:43:39,47.8462,32.8218,28.71,71,29,10.47
436,Glenluce,GB,2021-12-01 02:43:39,54.8798,-4.8084,46.29,81,100,29.1
437,Unguia,CO,2021-12-01 02:43:40,8.0434,-77.0945,73.6,96,100,3.38
438,Douglas,US,2021-12-01 02:43:40,41.3,-96.167,49.87,61,1,3.0
439,Xixiang,CN,2021-12-01 02:43:40,35.1628,112.865,46.38,21,0,6.51
440,Tecpan,GT,2021-12-01 02:43:41,14.7623,-90.9947,53.06,90,0,5.59
441,Doha,QA,2021-12-01 02:41:54,25.2867,51.5333,69.78,75,0,0.0
442,Surskoye,RU,2021-12-01 02:43:41,54.4821,46.7214,33.31,78,99,8.9
443,Forest Acres,US,2021-12-01 02:43:41,34.0193,-80.9898,49.44,58,1,0.0
444,Shingu,JP,2021-12-01 02:43:42,33.7333,135.9833,56.39,56,5,17.2
445,Ust-Omchug,RU,2021-12-01 02:43:42,61.15,149.6333,-35.41,99,43,1.68
446,Port Moresby,PG,2021-12-01 02:41:48,-9.4431,147.1797,89.02,70,40,11.5
447,Abu Zabad,SD,2021-12-01 02:43:43,12.35,29.25,74.61,25,1,11.56
448,Cedar City,US,2021-12-01 02:43:43,37.6775,-113.0619,44.4,42,1,4.61
449,Mount Gambier,AU,2021-12-01 02:43:43,-37.8333,140.7667,75.11,50,3,8.05
450,Boa Vista,BR,2021-12-01 02:43:44,2.8197,-60.6733,80.58,83,75,5.75
451,Maketu,NZ,2021-12-01 02:43:44,-37.7667,176.45,73.24,96,100,6.67
452,Naryan-Mar,RU,2021-12-01 02:43:44,67.6713,53.087,10.45,75,100,24.45
453,Bonavista,CA,2021-12-01 02:43:44,48.6499,-53.1147,41.11,71,7,31.29
454,Makakilo City,US,2021-12-01 02:43:45,21.3469,-158.0858,82.72,61,75,6.91
455,Kropotkin,RU,2021-12-01 02:43:45,45.4375,40.5756,45.52,85,84,29.84
456,Chauk,MM,2021-12-01 02:43:45,20.8833,94.8167,74.35,63,100,10.56
457,Kanbe,MM,2021-12-01 02:43:46,16.7053,96.0017,78.85,62,74,9.28
458,Lewiston,US,2021-12-01 02:43:46,44.1003,-70.2148,34.52,77,90,3.44
459,Francisco Sa,BR,2021-12-01 02:43:46,-16.4758,-43.4883,75.34,93,99,2.62
460,Ust-Nera,RU,2021-12-01 02:43:47,64.5667,143.2,-32.96,99,72,3.51
461,Shahreza,IR,2021-12-01 02:44:47,32.0339,51.8794,46.81,35,25,4.25
462,Laguna,US,2021-12-01 02:44:47,38.421,-121.4238,62.96,89,1,0.0
463,Ulaangom,MN,2021-12-01 02:44:48,49.9811,92.0667,11.48,74,66,2.1
464,Linqiong,CN,2021-12-01 02:44:48,30.4159,103.4609,53.42,59,69,2.15
465,Lensk,RU,2021-12-01 02:44:48,60.7253,114.9278,7.99,94,100,1.28
466,Inhambane,MZ,2021-12-01 02:44:49,-23.865,35.3833,72.28,88,11,7.72
467,Fairbanks,US,2021-12-01 02:40:46,64.8378,-147.7164,1.36,73,75,0.0
468,Kerepehi,NZ,2021-12-01 02:44:49,-37.3,175.5333,75.34,77,96,0.98
469,Xian,CN,2021-12-01 02:44:50,34.2583,108.9286,36.41,32,4,0.36
470,Saint Augustine,US,2021-12-01 02:44:50,29.8947,-81.3145,57.99,87,1,0.0
471,Farah,AF,2021-12-01 02:44:50,32.5,62.5,51.82,38,0,2.3
472,Nizhnevartovsk,RU,2021-12-01 02:44:51,60.9344,76.5531,10.42,85,90,15.66
473,Maragogi,BR,2021-12-01 02:44:51,-9.0122,-35.2225,77.5,83,91,7.18
474,Rawah,IQ,2021-12-01 02:44:51,34.4816,41.9093,64.99,35,100,7.56
475,Broken Hill,AU,2021-12-01 02:44:52,-31.95,141.4333,89.31,23,0,5.75
476,Ola,RU,2021-12-01 02:44:52,59.5833,151.2833,-8.37,86,17,7.2
477,Mao,ES,2021-12-01 02:44:52,39.8885,4.2658,55.96,82,75,6.91
478,Qiongshan,CN,2021-12-01 02:44:53,20.0058,110.3542,69.78,52,20,17.9
479,Oranjestad,AW,2021-12-01 02:44:53,12.524,-70.027,82.35,74,20,16.11
480,Pavilosta,LV,2021-12-01 02:44:54,56.8879,21.1859,33.75,58,92,20.24
481,Cap Malheureux,MU,2021-12-01 02:44:54,-19.9842,57.6142,78.48,74,1,3.0
482,San Juan,AR,2021-12-01 02:44:54,-31.5375,-68.5364,69.08,55,1,25.9
483,Kardymovo,RU,2021-12-01 02:44:55,54.8902,32.4311,23.38,91,100,12.39
484,Wegorzewo,PL,2021-12-01 02:44:55,54.2157,21.7372,17.2,93,73,5.41
485,Constantine,DZ,2021-12-01 02:44:55,36.365,6.6147,40.41,100,40,4.61
486,Ixtapa,MX,2021-12-01 02:44:56,20.7,-105.2,77.23,83,100,2.35
487,Vysha,RU,2021-12-01 02:44:56,53.8477,42.3777,29.59,73,100,10.02
488,Margate,GB,2021-12-01 02:44:56,51.3813,1.3862,52.97,88,100,10.0
489,Teshie,GH,2021-12-01 02:44:57,5.5836,-0.1072,79.36,94,0,5.75
490,Kusti,SD,2021-12-01 02:44:57,13.1629,32.6635,78.71,26,0,11.16
491,Nanyamba,TZ,2021-12-01 02:44:57,-10.6833,39.8333,70.99,97,21,1.3
492,Tecoanapa,MX,2021-12-01 02:44:58,16.5167,-98.75,78.85,80,19,4.09
493,Porto-Vecchio,FR,2021-12-01 02:44:58,41.591,9.2795,53.26,71,90,14.97
494,East Kilbride,GB,2021-12-01 02:44:58,55.7667,-4.1667,46.24,92,100,3.0
495,Mabaruma,GY,2021-12-01 02:44:59,8.2,-59.7833,75.11,94,100,4.16
496,Yelizovo,RU,2021-12-01 02:44:59,53.1873,158.3805,17.74,73,75,8.95
497,Angoram,PG,2021-12-01 02:44:59,-4.0625,144.0661,87.15,73,60,2.53
498,Cap-Aux-Meules,CA,2021-12-01 02:45:00,47.3821,-61.8597,32.02,69,75,27.63
499,Inyonga,TZ,2021-12-01 02:45:00,-6.7167,32.0667,62.51,96,51,1.12
500,Xinzhou,CN,2021-12-01 02:45:00,38.4092,112.7333,30.9,27,27,2.01
501,Kaeo,NZ,2021-12-01 02:45:01,-35.1,173.7833,71.98,57,100,6.64
502,Lorengau,PG,2021-12-01 02:45:01,-2.0226,147.2712,85.96,63,12,6.53
503,Pasighat,IN,2021-12-01 02:45:02,28.0667,95.3333,73.63,35,24,0.83
504,Richards Bay,ZA,2021-12-01 02:45:02,-28.783,32.0377,70.57,82,100,13.09
505,Qasigiannguit,GL,2021-12-01 02:45:02,68.8193,-51.1922,21.24,76,97,9.93
506,Bagaces,CR,2021-12-01 02:45:03,10.5271,-85.2548,76.93,73,100,16.26
507,Bandarbeyla,SO,2021-12-01 02:46:03,9.4942,50.8122,74.17,66,39,14.23
508,Keningau,MY,2021-12-01 02:46:03,5.3378,116.1602,86.45,57,22,3.85
509,Aras,ES,2021-12-01 02:46:04,42.5617,-2.356,41.72,93,0,2.3
510,Pascagoula,US,2021-12-01 02:46:04,30.3658,-88.5561,51.84,61,55,4.81
511,Pangnirtung,CA,2021-12-01 02:45:12,66.1451,-65.7125,11.82,96,100,3.67
512,Burnie,AU,2021-12-01 02:41:57,-41.0667,145.9167,65.19,75,100,6.42
513,Regina,CA,2021-12-01 02:43:17,50.4501,-104.6178,31.15,91,1,3.44
514,Ferrol,ES,2021-12-01 02:46:05,43.4832,-8.2369,57.36,84,100,13.18
515,Yulara,AU,2021-12-01 02:46:05,-25.2406,130.9889,98.44,7,0,6.91
516,Antigonish,CA,2021-12-01 02:46:05,45.6169,-61.9986,31.82,81,29,5.01
517,Chapel Hill,US,2021-12-01 02:42:03,35.9132,-79.0558,49.91,65,5,4.63
518,Ati,TD,2021-12-01 02:46:06,13.2154,18.3353,76.95,23,5,13.89
519,Changqing,CN,2021-12-01 02:46:06,36.5575,116.7272,41.86,31,11,3.69
520,Fukue,JP,2021-12-01 02:46:07,32.6881,128.8419,48.56,61,75,17.27
521,Jalalpur Pirwala,PK,2021-12-01 02:46:07,29.5069,71.2192,65.95,26,0,1.28
522,Sabang,ID,2021-12-01 02:46:08,5.8933,95.3214,82.0,72,80,19.1
523,Salta,AR,2021-12-01 02:46:08,-24.7859,-65.4117,73.69,59,75,1.01
524,Benjamin Hill,MX,2021-12-01 02:46:08,30.1667,-111.1,62.17,39,70,4.05
525,Port Lincoln,AU,2021-12-01 02:46:09,-34.7333,135.8667,66.36,62,8,12.71
526,New Braunfels,US,2021-12-01 02:41:37,29.703,-98.1245,64.15,85,1,0.0
527,Luwuk,ID,2021-12-01 02:46:09,-0.9516,122.7875,85.08,64,96,2.04
528,Airai,TL,2021-12-01 02:46:10,-8.9266,125.4092,78.19,45,34,2.57
529,Redwater,US,2021-12-01 02:46:10,33.3582,-94.2544,62.89,75,62,5.95
530,Hobyo,SO,2021-12-01 02:46:10,5.3505,48.5268,78.64,69,88,16.82
531,Acapulco,MX,2021-12-01 02:46:11,16.8634,-99.8901,78.37,81,57,5.61
532,Batemans Bay,AU,2021-12-01 02:46:11,-35.7167,150.1833,84.99,65,38,12.21
533,El Oro,MX,2021-12-01 02:46:12,26.8667,-105.85,56.95,64,100,4.7
534,Abu Kamal,SY,2021-12-01 02:46:12,34.4506,40.9171,64.87,38,100,7.7
535,Sakete,BJ,2021-12-01 02:46:12,6.7362,2.6587,81.54,92,100,3.49
536,Magdalena,PH,2021-12-01 02:46:13,14.1999,121.429,87.12,71,78,7.94
537,Goderich,CA,2021-12-01 02:46:13,43.7501,-81.7165,40.91,75,100,19.57
538,Lapua,FI,2021-12-01 02:46:13,62.9693,23.0088,21.11,89,100,10.49
539,Alice Springs,AU,2021-12-01 02:46:14,-23.7,133.8833,94.55,13,0,6.91
540,Tautira,PF,2021-12-01 02:46:14,-17.7333,-149.15,84.22,75,100,20.51
541,Nieuw Amsterdam,SR,2021-12-01 02:46:15,5.8833,-55.0833,78.03,91,96,8.25
542,Tashtyp,RU,2021-12-01 02:46:15,52.7939,89.8983,18.88,82,19,5.06
543,Luena,AO,2021-12-01 02:46:15,-11.7833,19.9167,61.52,98,100,4.54
544,Puri,IN,2021-12-01 02:46:16,19.8,85.85,72.37,56,83,10.96
545,Kezmarok,SK,2021-12-01 02:46:16,49.1357,20.4335,35.02,66,90,24.16
546,North Platte,US,2021-12-01 02:46:16,41.1239,-100.7654,48.38,60,1,0.0
547,Beringovskiy,RU,2021-12-01 02:46:17,63.05,179.3167,17.33,93,100,9.89
548,Omboue,GA,2021-12-01 02:46:17,-1.5746,9.2618,77.34,91,97,6.82
549,Agua Prieta,MX,2021-12-01 02:46:17,31.3,-109.5667,62.35,39,21,3.42
550,Karwar,IN,2021-12-01 02:46:18,14.8,74.1333,77.31,80,99,9.82
551,Vaitape,PF,2021-12-01 02:46:18,-16.5167,-151.75,82.22,73,100,19.86
552,Emerald,AU,2021-12-01 02:47:18,-23.5333,148.1667,80.74,69,90,4.61
553,Shestakovo,RU,2021-12-01 02:47:19,56.4915,103.96,25.36,87,100,14.41
554,Marigot,MF,2021-12-01 02:47:19,18.0667,-63.0833,81.05,83,20,5.75
